"K_basis_1","K_basis_2","K_basis_3","K_basis_4","K_basis_5","K_basis_6","K_basis_7","K_basis_8","K_basis_9","K_basis_10","K_basis_11","K_basis_12","K_basis_13","K_basis_14","K_basis_15"
-0.8416076,0.03767019,0.01442348,-0.001101538,0.004019351,0.002503231,0.001862873,0.001863137,0.0007837624,-0.0003042625,0.0001691553,-0.0001671336,1.231436e-05,2.071746e-06,0.0001146087
-0.8527511,0.03423239,0.01238286,-0.001085618,0.003002362,0.003561854,0.001587566,0.001995424,0.0007697751,-0.0001720645,0.0001531362,-0.0002045872,1.494314e-05,6.024769e-06,8.608295e-05
-0.8612549,0.03102547,0.009829685,-0.001102295,0.002069984,0.004444314,0.00129963,0.002078236,0.0006820273,-9.050937e-06,0.0001114455,-0.0002290357,1.485969e-05,2.490272e-06,5.338824e-05
-0.8676247,0.02821249,0.006986925,-0.001113157,0.001134497,0.005065441,0.0009913832,0.00208385,0.0005365253,0.0001360375,5.64526e-05,-0.0002070078,2.40165e-05,-7.609241e-06,3.155572e-05
-0.8721714,0.02564348,0.003990958,-0.001142973,0.0003446017,0.005475875,0.0007114762,0.002050818,0.0003423866,0.0002936157,-2.165273e-05,-0.0001717131,2.389782e-05,-2.354631e-05,1.076612e-05
-0.8753283,0.02339579,0.001053593,-0.00115273,-0.0003938151,0.005631972,0.0004451577,0.001954197,0.000124226,0.0004169629,-0.0001042399,-9.614777e-05,2.990726e-05,-4.312859e-05,5.165113e-06
-0.8772409,0.02129749,-0.001719155,-0.001166085,-0.0009626901,0.005604262,0.0002259213,0.001834288,-0.0001055164,0.0005377082,-0.000198911,-1.640336e-05,2.516456e-05,-6.450108e-05,2.215619e-06
-0.878296,0.01939909,-0.004162773,-0.00114992,-0.001452577,0.005382729,3.046912e-05,0.001670129,-0.000324703,0.0006160616,-0.0002855922,8.724569e-05,2.505985e-05,-8.500107e-05,1.265279e-05
-0.8785067,0.0175636,-0.006231421,-0.001132667,-0.001769213,0.005040345,-0.000116789,0.001499928,-0.0005232683,0.0006836953,-0.0003707991,0.0001794903,1.588267e-05,-0.000102533,2.273191e-05
-0.8782103,0.0158652,-0.007833243,-0.001092218,-0.001995781,0.004579089,-0.0002388507,0.001305481,-0.0006836452,0.0007076265,-0.0004368857,0.0002770804,1.202132e-05,-0.0001145879,3.992075e-05
-0.8773507,0.01425131,-0.008994955,-0.001071608,-0.002053564,0.004066955,-0.0003056896,0.001128316,-0.0008009235,0.000720125,-0.0004893779,0.0003434058,2.06738e-06,-0.0001195908,5.116713e-05
-0.8762777,0.01284489,-0.009703703,-0.001057937,-0.002020268,0.003499543,-0.0003308548,0.0009519793,-0.0008585965,0.0006922873,-0.0005154573,0.0003977752,-1.32235e-06,-0.000115405,6.128838e-05
-0.8751135,0.01167135,-0.01002625,-0.001100793,-0.001830341,0.002948733,-0.0002754149,0.0008267696,-0.000860271,0.0006563531,-0.0005179883,0.0003998722,-7.13576e-06,-0.0001018134,6.055064e-05
-0.8724725,0.01050884,-0.009265399,-0.001091155,-0.001350511,0.002224546,-0.0001416314,0.0007175883,-0.0006824012,0.0005281995,-0.0004377379,0.0003360333,-3.450267e-06,-6.72029e-05,5.114406e-05
-0.8690945,0.008808601,-0.008241458,-0.001011393,-0.0008037527,0.001527938,-7.606587e-05,0.0005897912,-0.0004984499,0.0004110897,-0.0003496746,0.0002498842,-5.428321e-07,-3.259126e-05,4.146565e-05
-0.8652568,0.006684079,-0.007024439,-0.0008431743,-0.0002572096,0.0008251977,-8.94237e-05,0.0004198093,-0.0002981382,0.0002858826,-0.0002594131,0.0001767662,3.703441e-06,2.886166e-06,2.989235e-05
-0.861052,0.004267042,-0.005694995,-0.0006372744,0.0003208695,0.0001537412,-0.0001378363,0.0002471451,-9.981157e-05,0.0001705476,-0.0001631152,8.609386e-05,1.12382e-05,3.720886e-05,2.046928e-05
-0.8566483,0.001695921,-0.004313169,-0.0003965219,0.00089393,-0.0005205632,-0.0002181502,5.800709e-05,0.0001095634,5.2976e-05,-6.951353e-05,4.18629e-06,1.491743e-05,7.262943e-05,6.32837e-06
-0.852185,-0.0008748678,-0.002924476,-0.0001615485,0.001473149,-0.001187689,-0.0002903251,-0.0001230096,0.0003168319,-6.337727e-05,3.013261e-05,-8.752171e-05,2.565685e-05,0.0001072524,-2.656666e-06
-0.8478385,-0.003319194,-0.001579508,5.312631e-05,0.002049406,-0.001860097,-0.000345413,-0.0002964398,0.0005305619,-0.0001801435,0.0001243337,-0.0001752425,2.749065e-05,0.0001436727,-1.791151e-05
-0.8438083,-0.005462748,-0.0003254641,0.0002197351,0.002607374,-0.002547957,-0.000348499,-0.0004501386,0.0007409404,-0.0003050824,0.0002246862,-0.000264975,3.961687e-05,0.0001794905,-2.527204e-05
-0.8403,-0.007195952,0.0007615919,0.0003170034,0.003158132,-0.003236566,-0.0002862408,-0.0005701106,0.0009495436,-0.0004274288,0.000316122,-0.0003547362,3.876263e-05,0.0002165837,-4.033893e-05
-0.8376724,-0.008369494,0.001630227,0.0003413027,0.003657161,-0.003935148,-0.0001410333,-0.0006548498,0.001143374,-0.0005617339,0.0004112511,-0.0004395633,4.980424e-05,0.0002514162,-4.621969e-05
-0.8366697,-0.009261236,0.001350375,0.0004211683,0.003850351,-0.004560089,-1.165636e-05,-0.0007245535,0.001158544,-0.0006369009,0.0004393709,-0.0004504801,4.897772e-05,0.0002542068,-4.564373e-05
-0.8357924,-0.01030724,0.0006718996,0.0005528904,0.003898231,-0.005210871,6.332666e-05,-0.00082933,0.001107218,-0.0007053328,0.0004515439,-0.0004192939,5.789887e-05,0.0002443671,-2.686899e-05
-0.8350404,-0.0115046,-0.0005000159,0.0007047097,0.003847137,-0.005838492,0.0001048427,-0.0009375742,0.0009980418,-0.0007382987,0.0004335512,-0.0003641457,5.546789e-05,0.0002240263,-9.688594e-06
-0.8346594,-0.01272539,-0.002165593,0.0008713439,0.003628553,-0.006434493,0.0001090004,-0.001055623,0.000836438,-0.0007583649,0.0004042773,-0.0002803522,6.27644e-05,0.0001936247,1.82069e-05
-0.8345545,-0.01403745,-0.004369341,0.001026351,0.003310114,-0.006942134,9.214349e-05,-0.001153222,0.0006324361,-0.0007354714,0.0003524729,-0.0001906833,6.327336e-05,0.000155369,3.8602e-05
-0.8350492,-0.01536994,-0.007023524,0.001180576,0.002813623,-0.007346098,2.973443e-05,-0.001244876,0.0003966578,-0.0006981729,0.0002973921,-8.599188e-05,7.33288e-05,0.000111462,6.108713e-05
-0.8361611,-0.01686768,-0.01009462,0.00131815,0.002227534,-0.007577015,-6.094922e-05,-0.001297431,0.0001397246,-0.0006160043,0.0002314486,4.684789e-06,8.030638e-05,6.38011e-05,7.085865e-05
-0.838287,-0.01849282,-0.01341759,0.001462221,0.001463687,-0.007630701,-0.0002110068,-0.001331972,-0.0001180627,-0.0005248377,0.0001730203,9.726501e-05,9.579918e-05,1.641105e-05,7.610784e-05
-0.8415827,-0.02042424,-0.01689377,0.001597499,0.0006370846,-0.007435966,-0.0003869363,-0.001308542,-0.0003654457,-0.0003940953,0.0001178857,0.0001559494,0.0001103831,-2.970404e-05,6.708087e-05
-0.8465035,-0.02261091,-0.02029996,0.001751966,-0.0003457401,-0.007018528,-0.0006157115,-0.001254291,-0.0005738158,-0.0002665813,7.992501e-05,0.0002055801,0.0001291891,-6.923853e-05,5.11173e-05
-0.8533784,-0.02521464,-0.02349546,0.001906576,-0.001338413,-0.006325546,-0.0008419622,-0.00112809,-0.0007347816,-0.0001137634,5.631379e-05,0.0002095599,0.0001464944,-0.0001027763,2.500239e-05
-0.8627581,-0.02811113,-0.02622662,0.002086509,-0.002428085,-0.005420853,-0.001086621,-0.000961091,-0.0008232945,1.851481e-05,5.301999e-05,0.0002000027,0.000159627,-0.0001253111,-4.973078e-06
-0.8751967,-0.03139014,-0.0283567,0.002272922,-0.003439345,-0.004293276,-0.001282134,-0.0007255244,-0.0008398513,0.0001536272,6.49181e-05,0.0001507357,0.0001681711,-0.0001395489,-3.694248e-05
-0.8913736,-0.03478977,-0.02965697,0.002481044,-0.004442515,-0.003039316,-0.00145038,-0.0004545831,-0.0007793008,0.000249532,9.01011e-05,9.429372e-05,0.000162834,-0.0001420619,-6.630808e-05
-0.9120609,-0.03828445,-0.03006811,0.002696643,-0.00524089,-0.00169327,-0.001531988,-0.0001431899,-0.0006578803,0.0003254219,0.0001186914,2.023985e-05,0.0001492689,-0.0001380664,-9.001011e-05
-0.9379972,-0.04144924,-0.02946704,0.002925005,-0.005898414,-0.00036713,-0.001566404,0.0001713585,-0.0004961609,0.0003469937,0.0001457548,-4.383423e-05,0.0001157575,-0.0001256283,-0.0001060591
-0.969997,-0.04415621,-0.02794772,0.003155138,-0.006216972,0.0008902847,-0.001520916,0.0004766513,-0.0003251156,0.0003351375,0.0001591126,-9.951678e-05,7.313911e-05,-0.0001110788,-0.0001135742
-1.008576,-0.04588393,-0.02555276,0.003386879,-0.00628927,0.00198296,-0.001463716,0.0007337158,-0.0001782053,0.0002653091,0.0001584519,-0.0001289469,1.119202e-05,-9.289973e-05,-0.0001126301
-1.054179,-0.0465218,-0.02254748,0.003607815,-0.005951278,0.002894358,-0.001388407,0.0009289811,-8.341753e-05,0.000165124,0.0001349838,-0.0001354679,-5.566538e-05,-7.68154e-05,-0.0001048745
-1.106597,-0.04563288,-0.01911223,0.003815019,-0.005363765,0.003574014,-0.001378884,0.00103297,-6.161612e-05,2.004259e-05,9.775261e-05,-0.0001134576,-0.0001350857,-6.045011e-05,-9.000453e-05
-1.165375,-0.04332953,-0.01559338,0.003989036,-0.004418771,0.004062061,-0.001427562,0.001048935,-0.0001160355,-0.0001349726,4.316846e-05,-7.262075e-05,-0.0002109377,-4.794935e-05,-7.010335e-05
-1.229138,-0.03946946,-0.01217714,0.004126767,-0.00335292,0.004349627,-0.001599738,0.0009669388,-0.0002379446,-0.0003073376,-1.293264e-05,-1.566784e-05,-0.000289288,-3.620152e-05,-4.321192e-05
-1.29632,-0.03453033,-0.00913118,0.00420072,-0.002093486,0.004513194,-0.001852041,0.0008143946,-0.0004027758,-0.0004595765,-7.409271e-05,4.585003e-05,-0.0003541473,-2.837598e-05,-1.171105e-05
-1.364492,-0.02871795,-0.006505882,0.004213385,-0.0009117483,0.004545932,-0.002207095,0.0005981097,-0.0005817064,-0.0005986496,-0.0001253019,0.0001090431,-0.0004118072,-2.138219e-05,2.604935e-05
-1.431511,-0.02278332,-0.004388607,0.004136993,0.0002819072,0.004518752,-0.002580438,0.0003607438,-0.0007431842,-0.0006931889,-0.000175187,0.0001669235,-0.0004482146,-1.831898e-05,6.55886e-05
-1.473106,-0.01882157,-0.005033688,0.003902287,0.0008381057,0.004555719,-0.002892882,0.0002252947,-0.0007622871,-0.0006359306,-0.000226563,0.000200393,-0.0004315291,-2.55646e-05,9.152124e-05
-1.511163,-0.01511291,-0.005887821,0.00361688,0.001390332,0.004555712,-0.00306906,0.0001341168,-0.0007444495,-0.0005524547,-0.0002739145,0.0002150852,-0.0004020728,-3.150106e-05,0.0001118212
-1.545455,-0.01163494,-0.006691382,0.003300555,0.001799778,0.004446525,-0.003158595,5.760867e-05,-0.0007003349,-0.0004731331,-0.0003078239,0.0002188912,-0.0003729433,-3.338517e-05,0.0001282009
-1.576412,-0.008671117,-0.007359777,0.002925685,0.002270637,0.004261784,-0.003122654,7.954571e-06,-0.0006392816,-0.0003897458,-0.0003401494,0.0002125424,-0.0003353636,-3.363655e-05,0.000136637
-1.603897,-0.00608662,-0.007770069,0.002516044,0.002642784,0.003935177,-0.00301436,-4.493471e-05,-0.0005686796,-0.0003232114,-0.0003602949,0.0002002711,-0.0002998406,-2.992309e-05,0.0001395128
-1.628385,-0.004016795,-0.007958446,0.002051129,0.003068697,0.003516218,-0.002801571,-8.352832e-05,-0.0004922206,-0.0002610051,-0.0003763902,0.0001799542,-0.0002570563,-2.439462e-05,0.0001340464
-1.64984,-0.002262637,-0.007910751,0.00156785,0.003364893,0.002960168,-0.002534501,-0.0001313904,-0.0004092432,-0.0002166158,-0.0003765709,0.0001524117,-0.0002158721,-1.509525e-05,0.0001236323
-1.668695,-0.0008649406,-0.007725202,0.001062445,0.003621644,0.002330042,-0.002187002,-0.0001666659,-0.0003163029,-0.0001760224,-0.0003654864,0.0001145384,-0.0001676793,-3.931711e-06,0.0001067951
-1.684944,0.0003561188,-0.007433825,0.0005884726,0.003657911,0.00160256,-0.001798409,-0.0002042902,-0.0002069795,-0.0001467402,-0.000332388,6.635518e-05,-0.0001193842,1.074702e-05,8.692245e-05
-1.698865,0.001383623,-0.007127553,0.0001672667,0.003505451,0.000836838,-0.001350979,-0.0002239451,-7.394681e-05,-0.0001167898,-0.0002797621,5.601456e-06,-6.510451e-05,2.764863e-05,6.309084e-05
-1.710377,0.002312728,-0.00682853,-0.0001373167,0.003024038,3.422383e-05,-0.0008754169,-0.0002338461,8.939118e-05,-8.864925e-05,-0.0002014246,-6.597062e-05,-9.745482e-06,4.710392e-05,3.771405e-05
-0.009825637,0.001084742,0.0005509941,4.409046e-05,-0.0008856544,-0.0007572449,0.0004796151,-3.724669e-05,0.0001993043,1.366026e-05,0.0001019146,-8.041408e-05,6.390774e-05,8.901081e-06,-2.21094e-05
-0.02199375,0.002270777,0.0009252465,-0.0001119994,-0.001405059,-0.001612884,0.001009916,-6.293468e-05,0.0003683903,2.392169e-05,0.0001886973,-0.0001597421,0.0001279482,1.993213e-05,-4.500128e-05
-0.03621671,0.003704763,0.001186038,-0.0003942315,-0.001671369,-0.00247455,0.001523934,-8.450874e-05,0.0005035406,3.717724e-05,0.000255241,-0.0002280314,0.0001866522,2.840297e-05,-6.672911e-05
-0.05267258,0.005341315,0.001298473,-0.0007613723,-0.001675562,-0.003283484,0.00201832,-9.040043e-05,0.0006100727,6.159972e-05,0.0002986446,-0.0002842312,0.0002435915,3.300077e-05,-8.754092e-05
-0.07137596,0.007290219,0.001245876,-0.001151252,-0.001568063,-0.004045632,0.002455361,-9.049341e-05,0.0006940786,9.116855e-05,0.0003273142,-0.000326381,0.0002935125,3.477225e-05,-0.0001043046
-0.09270356,0.009495405,0.0009577761,-0.001546163,-0.001295295,-0.004692799,0.002845262,-6.969872e-05,0.0007627278,0.0001380162,0.0003378988,-0.000356921,0.0003433843,3.263334e-05,-0.0001176064
-0.1166713,0.0121326,0.0004212483,-0.001901135,-0.001031651,-0.005252445,0.003142165,-4.552545e-05,0.000820068,0.0001920883,0.0003416768,-0.0003746753,0.0003865511,2.806051e-05,-0.000123815
-0.1437657,0.01510626,-0.000417404,-0.002222855,-0.0006651703,-0.005662433,0.003364549,-5.333853e-06,0.0008682499,0.000266912,0.0003324967,-0.0003829944,0.0004318487,1.964606e-05,-0.0001244896
-0.1739765,0.01859331,-0.001503454,-0.002482275,-0.0003612348,-0.005978359,0.003463422,2.589504e-05,0.0009035715,0.0003460223,0.0003216167,-0.0003789771,0.0004710285,9.037676e-06,-0.0001167046
-0.2078301,0.02239971,-0.002800517,-0.002699428,5.304553e-05,-0.006159565,0.00346737,5.552998e-05,0.0009199356,0.0004402056,0.0002988315,-0.0003640556,0.0005129483,-5.429591e-06,-0.0001034491
-0.2452597,0.02663334,-0.004126703,-0.002852919,0.0004355004,-0.006286849,0.003334035,5.600275e-05,0.0009056107,0.0005237366,0.0002737174,-0.0003316386,0.0005472519,-2.204999e-05,-8.295648e-05
-0.2867413,0.03095078,-0.005312397,-0.00296351,0.0009992844,-0.00633506,0.003104012,3.303821e-05,0.0008507919,0.0006014989,0.0002330192,-0.0002801915,0.0005812473,-4.25641e-05,-5.871035e-05
-0.3537925,0.0378105,-0.003824235,-0.002817573,0.002018238,-0.006633147,0.002845344,-6.901448e-05,0.0006220997,0.0004951305,0.0002212888,-0.0001941464,0.0005616387,-6.2564e-05,-1.591445e-05
-0.4228719,0.04433449,-0.001791201,-0.002602937,0.003241121,-0.006819701,0.002624983,-0.0001423919,0.000367733,0.0003616489,0.000194473,-0.0001002278,0.0005307439,-8.097039e-05,2.315866e-05
-0.4913916,0.05017324,0.0008633628,-0.002321087,0.004413491,-0.006916036,0.002444453,-0.0001797102,0.0001192226,0.0001885685,0.0001649359,-2.399207e-07,0.0004809282,-9.493609e-05,5.949648e-05
-0.5573838,0.05464061,0.004020489,-0.002009502,0.005607194,-0.006832652,0.002365168,-0.0001536867,-8.552503e-05,8.918041e-06,0.0001253129,9.342932e-05,0.000425037,-0.0001055124,9.086441e-05
-0.6187632,0.05764814,0.007558468,-0.001678584,0.006556071,-0.006568518,0.002354325,-6.300423e-05,-0.0002187979,-0.0001833514,9.218617e-05,0.0001744913,0.000357554,-0.0001097032,0.0001194985
-0.6743539,0.05885597,0.01117543,-0.001361141,0.007332684,-0.006042449,0.002430092,0.0001028065,-0.0002598379,-0.0003508341,6.196183e-05,0.0002283361,0.0002922273,-0.0001088103,0.0001436395
-0.723162,0.05853865,0.01463181,-0.001065093,0.00772184,-0.005275693,0.002523829,0.0003285727,-0.0002094172,-0.0005007199,4.949856e-05,0.0002524601,0.0002247476,-0.0001005261,0.000164373
-0.765044,0.0566963,0.01758431,-0.0008116698,0.007845525,-0.004238183,0.002628484,0.0006051258,-7.956729e-05,-0.0005987339,4.8272e-05,0.0002378591,0.0001675067,-8.745861e-05,0.0001782288
-0.8000069,0.05383851,0.0198397,-0.0006004681,0.00756883,-0.003006279,0.002670591,0.0009025675,9.920445e-05,-0.0006600438,6.524187e-05,0.0001943082,0.0001167051,-6.904783e-05,0.0001854096
-0.8286032,0.05011965,0.02117099,-0.0004437267,0.007068704,-0.001606893,0.002653335,0.001203714,0.0002937887,-0.0006571894,8.733306e-05,0.000120377,7.997603e-05,-4.939436e-05,0.0001815287
-0.851386,0.04606853,0.02154661,-0.0003311907,0.006268817,-0.0001614326,0.002528414,0.001474427,0.0004671906,-0.0006171272,0.0001148522,3.937468e-05,5.48129e-05,-2.951091e-05,0.0001697639
-0.8691287,0.04180551,0.02091909,-0.0002729797,0.005369616,0.001283109,0.002328713,0.001707213,0.0005901326,-0.000517469,0.0001310249,-4.984381e-05,4.064123e-05,-1.360772e-05,0.000146128
-0.8825219,0.03773126,0.01942159,-0.0002487628,0.00431113,0.002598486,0.002036131,0.001871975,0.0006437259,-0.000396816,0.0001369518,-0.0001160829,3.848456e-05,-2.803756e-06,0.0001197215
-0.8922426,0.03384554,0.01714666,-0.0002712307,0.003282773,0.003762296,0.001705267,0.001981315,0.0006177252,-0.0002334622,0.0001173866,-0.0001699869,3.905555e-05,3.759303e-07,8.62251e-05
-0.8989187,0.03038601,0.0143224,-0.0003119466,0.002214981,0.004675742,0.001332892,0.002011363,0.000518511,-7.289103e-05,8.05939e-05,-0.0001807276,4.813915e-05,-3.73721e-06,5.902229e-05
-0.9030256,0.0272404,0.01110052,-0.0003849173,0.001266772,0.005358113,0.0009748825,0.001991368,0.0003539974,0.0001082932,1.586343e-05,-0.000170769,5.2075e-05,-1.544283e-05,3.198423e-05
-0.9050945,0.02452415,0.007726073,-0.0004590215,0.0003581849,0.005758268,0.0006251687,0.001903736,0.0001458131,0.000265343,-6.121117e-05,-0.0001166234,5.977159e-05,-3.266078e-05,1.801487e-05
-0.905417,0.02206763,0.004340861,-0.0005470311,-0.0003857062,0.005927713,0.000326021,0.001783405,-8.956915e-05,0.0004231118,-0.0001569586,-4.750174e-05,5.85229e-05,-5.389738e-05,8.548128e-06
-0.9044628,0.01992691,0.001154533,-0.000620053,-0.001046941,0.005857583,6.03365e-05,0.001617028,-0.0003283761,0.0005428222,-0.0002525145,5.210699e-05,5.837069e-05,-7.630064e-05,1.293362e-05
-0.9023931,0.01793854,-0.001741472,-0.0006931828,-0.001527648,0.005614799,-0.0001438982,0.001438942,-0.0005553452,0.0006505261,-0.0003518198,0.0001506391,4.969016e-05,-9.774323e-05,2.066305e-05
-0.8996436,0.01615609,-0.004202105,-0.0007432791,-0.001906356,0.005211961,-0.0003112875,0.001236984,-0.0007514386,0.0007142221,-0.0004373065,0.000260222,4.237889e-05,-0.0001152553,3.724117e-05
-0.8963018,0.01447622,-0.006202563,-0.0007957893,-0.002103502,0.004718215,-0.0004175431,0.001046122,-0.0009079218,0.0007611757,-0.0005117939,0.000347999,2.955139e-05,-0.0001271348,5.195687e-05
-0.8928029,0.01298713,-0.007673566,-0.0008352726,-0.002193217,0.004146379,-0.0004852852,0.0008538723,-0.001010052,0.000764305,-0.0005622528,0.0004280232,1.985689e-05,-0.0001308312,6.734661e-05
-0.8892902,0.01166711,-0.008644974,-0.0008979022,-0.00211086,0.003565584,-0.0004856031,0.0006996714,-0.001057933,0.0007509239,-0.00058999,0.0004657179,8.338159e-06,-0.0001256199,7.485965e-05
-0.8863187,0.01061822,-0.009100902,-0.0009654737,-0.001929626,0.002983742,-0.0004391383,0.0005699748,-0.001039697,0.0006976605,-0.0005885267,0.0004809607,1.118778e-06,-0.0001097736,7.483171e-05
-0.8821019,0.009586327,-0.008411736,-0.0009910977,-0.00139754,0.002288479,-0.0002821777,0.0005103776,-0.0008448364,0.0005699397,-0.000498352,0.0003917044,-9.45101e-07,-7.326433e-05,6.258984e-05
-0.8768513,0.008074135,-0.007503837,-0.0009311475,-0.0008492233,0.001575271,-0.0002033419,0.0004103603,-0.0006192748,0.0004339657,-0.0004001521,0.0003067629,-9.713426e-07,-3.472384e-05,4.891425e-05
-0.8707554,0.006143891,-0.006452083,-0.0008180116,-0.0002581521,0.0008841198,-0.0001740268,0.0002994475,-0.0003835122,0.0003086054,-0.0002939791,0.0002033153,2.572996e-06,3.424471e-06,3.626169e-05
-0.8641077,0.003929214,-0.005308903,-0.0006505271,0.0003318995,0.0001927711,-0.0001958439,0.0001661788,-0.0001325097,0.000181892,-0.0001870138,0.000105264,4.943862e-06,4.236472e-05,2.036729e-05
-0.8571288,0.001568294,-0.004125698,-0.0004665902,0.0009367666,-0.00048445,-0.0002320846,3.390854e-05,0.0001203564,6.037047e-05,-7.470222e-05,-3.814981e-06,1.208602e-05,8.053257e-05,7.22637e-06
-0.8501028,-0.0008012408,-0.002941317,-0.0002771046,0.001538977,-0.001164207,-0.000272912,-0.0001000448,0.000380234,-6.196108e-05,3.49631e-05,-0.0001090136,1.480845e-05,0.0001197307,-9.861899e-06
-0.8433168,-0.003019296,-0.001787578,-0.0001123992,0.002135729,-0.001847259,-0.0002864814,-0.0002212688,0.0006366711,-0.0001879969,0.0001485739,-0.0002179963,2.305112e-05,0.0001586162,-2.242373e-05
-0.837055,-0.004965568,-0.0007134878,1.157205e-05,0.002728287,-0.002534701,-0.0002578969,-0.0003237342,0.0008907315,-0.0003155867,0.0002564753,-0.000324176,2.370088e-05,0.0001985116,-3.939985e-05
-0.8316813,-0.006481735,0.0002464201,7.867366e-05,0.003289102,-0.003230571,-0.0001675381,-0.0004014665,0.001130131,-0.0004542341,0.0003660665,-0.0004262677,3.044923e-05,0.0002372227,-5.020004e-05
-0.8274853,-0.00752191,0.001024729,8.225557e-05,0.003829767,-0.003913088,-8.695217e-06,-0.0004434613,0.001347437,-0.0005910986,0.0004638723,-0.0005228479,2.717927e-05,0.0002746133,-6.596673e-05
-0.8246557,-0.008294262,0.0006076265,0.0001365536,0.004023911,-0.004552811,0.0001182066,-0.0005039649,0.001371678,-0.0006803466,0.0005019163,-0.0005310144,3.277053e-05,0.0002762832,-5.894263e-05
-0.8213243,-0.009282883,-0.0003408917,0.0002143815,0.00411503,-0.005218334,0.0002049053,-0.0005896716,0.001332919,-0.0007365478,0.0005074726,-0.0005052821,2.817163e-05,0.0002661282,-4.824255e-05
